year,quarter,gouvernorat,gender,education,metric,unit,value,source,is_post_revolution,is_covid_period,is_recent,gender_encoded,education_encoded,is_national,metric_encoded,is_augmented,quarter_num,value_normalized
2015,troisième-trimestre 2015,Gab�s,total,all,count_thousands,count,28.5,regional_quarterly_synthetic,1,0,0,0,0,0,0,1,3,0.0344
2015,quatrième-trimestre 2015,Gab�s,total,all,count_thousands,count,28.2,regional_quarterly_synthetic,1,0,0,0,0,0,0,1,4,0.034
2016,première-trimestre 2016,Gab�s,total,all,count_thousands,count,29.6,regional_quarterly_synthetic,1,0,0,0,0,0,0,1,1,0.0358
2016,deuxième-trimestre 2016,Gab�s,total,all,count_thousands,count,29.2,regional_quarterly_synthetic,1,0,0,0,0,0,0,1,2,0.0353
2016,troisième-trimestre 2016,Gab�s,total,all,count_thousands,count,28.4,regional_quarterly_synthetic,1,0,0,0,0,0,0,1,3,0.0343
2016,quatrième-trimestre 2016,Gab�s,total,all,count_thousands,count,28.9,regional_quarterly_synthetic,1,0,0,0,0,0,0,1,4,0.0349
2007,première-trimestre 2007,Gafsa,total,all,count_thousands,count,16.4,regional_quarterly_synthetic,0,0,0,0,0,0,0,1,1,0.0189
2007,deuxième-trimestre 2007,Gafsa,total,all,count_thousands,count,16.1,regional_quarterly_synthetic,0,0,0,0,0,0,0,1,2,0.0185
2007,troisième-trimestre 2007,Gafsa,total,all,count_thousands,count,15.7,regional_quarterly_synthetic,0,0,0,0,0,0,0,1,3,0.018
2007,quatrième-trimestre 2007,Gafsa,total,all,count_thousands,count,15.9,regional_quarterly_synthetic,0,0,0,0,0,0,0,1,4,0.0183
2008,première-trimestre 2008,Gafsa,total,all,count_thousands,count,22.2,regional_quarterly_synthetic,0,0,0,0,0,0,0,1,1,0.0263
2008,deuxième-trimestre 2008,Gafsa,total,all,count_thousands,count,22.2,regional_quarterly_synthetic,0,0,0,0,0,0,0,1,2,0.0263
2008,troisième-trimestre 2008,Gafsa,total,all,count_thousands,count,21.7,regional_quarterly_synthetic,0,0,0,0,0,0,0,1,3,0.0257
2008,quatrième-trimestre 2008,Gafsa,total,all,count_thousands,count,21.8,regional_quarterly_synthetic,0,0,0,0,0,0,0,1,4,0.0258
2009,première-trimestre 2009,Gafsa,total,all,count_thousands,count,22.2,regional_quarterly_synthetic,0,0,0,0,0,0,0,1,1,0.0263
2009,deuxième-trimestre 2009,Gafsa,total,all,count_thousands,count,21.8,regional_quarterly_synthetic,0,0,0,0,0,0,0,1,2,0.0258
2009,troisième-trimestre 2009,Gafsa,total,all,count_thousands,count,21.8,regional_quarterly_synthetic,0,0,0,0,0,0,0,1,3,0.0258
2009,quatrième-trimestre 2009,Gafsa,total,all,count_thousands,count,21.5,regional_quarterly_synthetic,0,0,0,0,0,0,0,1,4,0.0254
2010,première-trimestre 2010,Gafsa,total,all,count_thousands,count,30.7,regional_quarterly_synthetic,0,0,0,0,0,0,0,1,1,0.0372
2010,deuxième-trimestre 2010,Gafsa,total,all,count_thousands,count,29.7,regional_quarterly_synthetic,0,0,0,0,0,0,0,1,2,0.0359
2010,troisième-trimestre 2010,Gafsa,total,all,count_thousands,count,29.8,regional_quarterly_synthetic,0,0,0,0,0,0,0,1,3,0.0361
2010,quatrième-trimestre 2010,Gafsa,total,all,count_thousands,count,29.3,regional_quarterly_synthetic,0,0,0,0,0,0,0,1,4,0.0354
2012,première-trimestre 2012,Gafsa,total,all,count_thousands,count,31.8,regional_quarterly_synthetic,1,0,0,0,0,0,0,1,1,0.0386
2012,deuxième-trimestre 2012,Gafsa,total,all,count_thousands,count,31.2,regional_quarterly_synthetic,1,0,0,0,0,0,0,1,2,0.0378
2012,troisième-trimestre 2012,Gafsa,total,all,count_thousands,count,30.4,regional_quarterly_synthetic,1,0,0,0,0,0,0,1,3,0.0368
2012,quatrième-trimestre 2012,Gafsa,total,all,count_thousands,count,30.7,regional_quarterly_synthetic,1,0,0,0,0,0,0,1,4,0.0372
2013,première-trimestre 2013,Gafsa,total,all,count_thousands,count,27.6,regional_quarterly_synthetic,1,0,0,0,0,0,0,1,1,0.0332
2013,deuxième-trimestre 2013,Gafsa,total,all,count_thousands,count,26.9,regional_quarterly_synthetic,1,0,0,0,0,0,0,1,2,0.0323
2013,troisième-trimestre 2013,Gafsa,total,all,count_thousands,count,26.4,regional_quarterly_synthetic,1,0,0,0,0,0,0,1,3,0.0317
2013,quatrième-trimestre 2013,Gafsa,total,all,count_thousands,count,26.2,regional_quarterly_synthetic,1,0,0,0,0,0,0,1,4,0.0315
2014,première-trimestre 2014,Gafsa,total,all,count_thousands,count,29.7,regional_quarterly_synthetic,1,0,0,0,0,0,0,1,1,0.0359
2014,deuxième-trimestre 2014,Gafsa,total,all,count_thousands,count,28.6,regional_quarterly_synthetic,1,0,0,0,0,0,0,1,2,0.0345
2014,troisième-trimestre 2014,Gafsa,total,all,count_thousands,count,28.6,regional_quarterly_synthetic,1,0,0,0,0,0,0,1,3,0.0345
2014,quatrième-trimestre 2014,Gafsa,total,all,count_thousands,count,28.5,regional_quarterly_synthetic,1,0,0,0,0,0,0,1,4,0.0344
2015,première-trimestre 2015,Gafsa,total,all,count_thousands,count,30.8,regional_quarterly_synthetic,1,0,0,0,0,0,0,1,1,0.0373
2015,deuxième-trimestre 2015,Gafsa,total,all,count_thousands,count,29.9,regional_quarterly_synthetic,1,0,0,0,0,0,0,1,2,0.0362
2015,troisième-trimestre 2015,Gafsa,total,all,count_thousands,count,29.5,regional_quarterly_synthetic,1,0,0,0,0,0,0,1,3,0.0357
2015,quatrième-trimestre 2015,Gafsa,total,all,count_thousands,count,29.7,regional_quarterly_synthetic,1,0,0,0,0,0,0,1,4,0.0359
2016,première-trimestre 2016,Gafsa,total,all,count_thousands,count,31.7,regional_quarterly_synthetic,1,0,0,0,0,0,0,1,1,0.0385
2016,deuxième-trimestre 2016,Gafsa,total,all,count_thousands,count,31.1,regional_quarterly_synthetic,1,0,0,0,0,0,0,1,2,0.0377
2016,troisième-trimestre 2016,Gafsa,total,all,count_thousands,count,30.7,regional_quarterly_synthetic,1,0,0,0,0,0,0,1,3,0.0372
2016,quatrième-trimestre 2016,Gafsa,total,all,count_thousands,count,30.2,regional_quarterly_synthetic,1,0,0,0,0,0,0,1,4,0.0366
2007,première-trimestre 2007,Kef,total,all,count_thousands,count,14.4,regional_quarterly_synthetic,0,0,0,0,0,0,0,1,1,0.0164
2007,deuxième-trimestre 2007,Kef,total,all,count_thousands,count,14.1,regional_quarterly_synthetic,0,0,0,0,0,0,0,1,2,0.016
2007,troisième-trimestre 2007,Kef,total,all,count_thousands,count,13.7,regional_quarterly_synthetic,0,0,0,0,0,0,0,1,3,0.0155
2007,quatrième-trimestre 2007,Kef,total,all,count_thousands,count,13.8,regional_quarterly_synthetic,0,0,0,0,0,0,0,1,4,0.0156
2008,première-trimestre 2008,Kef,total,all,count_thousands,count,11.2,regional_quarterly_synthetic,0,0,0,0,0,0,0,1,1,0.0123
2008,deuxième-trimestre 2008,Kef,total,all,count_thousands,count,11.0,regional_quarterly_synthetic,0,0,0,0,0,0,0,1,2,0.012
2008,troisième-trimestre 2008,Kef,total,all,count_thousands,count,10.9,regional_quarterly_synthetic,0,0,0,0,0,0,0,1,3,0.0119
2008,quatrième-trimestre 2008,Kef,total,all,count_thousands,count,11.0,regional_quarterly_synthetic,0,0,0,0,0,0,0,1,4,0.012
2009,première-trimestre 2009,Kef,total,all,count_thousands,count,12.3,regional_quarterly_synthetic,0,0,0,0,0,0,0,1,1,0.0137
2009,deuxième-trimestre 2009,Kef,total,all,count_thousands,count,11.9,regional_quarterly_synthetic,0,0,0,0,0,0,0,1,2,0.0132
2009,troisième-trimestre 2009,Kef,total,all,count_thousands,count,11.9,regional_quarterly_synthetic,0,0,0,0,0,0,0,1,3,0.0132
2009,quatrième-trimestre 2009,Kef,total,all,count_thousands,count,11.9,regional_quarterly_synthetic,0,0,0,0,0,0,0,1,4,0.0132
2010,première-trimestre 2010,Kef,total,all,count_thousands,count,13.3,regional_quarterly_synthetic,0,0,0,0,0,0,0,1,1,0.015
2010,deuxième-trimestre 2010,Kef,total,all,count_thousands,count,13.1,regional_quarterly_synthetic,0,0,0,0,0,0,0,1,2,0.0147
2010,troisième-trimestre 2010,Kef,total,all,count_thousands,count,13.0,regional_quarterly_synthetic,0,0,0,0,0,0,0,1,3,0.0146
2010,quatrième-trimestre 2010,Kef,total,all,count_thousands,count,12.9,regional_quarterly_synthetic,0,0,0,0,0,0,0,1,4,0.0144
2012,première-trimestre 2012,Kef,total,all,count_thousands,count,13.3,regional_quarterly_synthetic,1,0,0,0,0,0,0,1,1,0.015
2012,deuxième-trimestre 2012,Kef,total,all,count_thousands,count,13.1,regional_quarterly_synthetic,1,0,0,0,0,0,0,1,2,0.0147
2012,troisième-trimestre 2012,Kef,total,all,count_thousands,count,12.8,regional_quarterly_synthetic,1,0,0,0,0,0,0,1,3,0.0143
2012,quatrième-trimestre 2012,Kef,total,all,count_thousands,count,12.8,regional_quarterly_synthetic,1,0,0,0,0,0,0,1,4,0.0143
2013,première-trimestre 2013,Kef,total,all,count_thousands,count,11.2,regional_quarterly_synthetic,1,0,0,0,0,0,0,1,1,0.0123
2013,deuxième-trimestre 2013,Kef,total,all,count_thousands,count,11.1,regional_quarterly_synthetic,1,0,0,0,0,0,0,1,2,0.0121
2013,troisième-trimestre 2013,Kef,total,all,count_thousands,count,10.8,regional_quarterly_synthetic,1,0,0,0,0,0,0,1,3,0.0118
2013,quatrième-trimestre 2013,Kef,total,all,count_thousands,count,11.0,regional_quarterly_synthetic,1,0,0,0,0,0,0,1,4,0.012
2014,première-trimestre 2014,Kef,total,all,count_thousands,count,16.4,regional_quarterly_synthetic,1,0,0,0,0,0,0,1,1,0.0189
2014,deuxième-trimestre 2014,Kef,total,all,count_thousands,count,15.8,regional_quarterly_synthetic,1,0,0,0,0,0,0,1,2,0.0182
2014,troisième-trimestre 2014,Kef,total,all,count_thousands,count,15.8,regional_quarterly_synthetic,1,0,0,0,0,0,0,1,3,0.0182
2014,quatrième-trimestre 2014,Kef,total,all,count_thousands,count,15.5,regional_quarterly_synthetic,1,0,0,0,0,0,0,1,4,0.0178
2015,première-trimestre 2015,Kef,total,all,count_thousands,count,9.2,regional_quarterly_synthetic,1,0,0,0,0,0,0,1,1,0.0097
2015,deuxième-trimestre 2015,Kef,total,all,count_thousands,count,9.1,regional_quarterly_synthetic,1,0,0,0,0,0,0,1,2,0.0096
2015,troisième-trimestre 2015,Kef,total,all,count_thousands,count,8.8,regional_quarterly_synthetic,1,0,0,0,0,0,0,1,3,0.0092
2015,quatrième-trimestre 2015,Kef,total,all,count_thousands,count,8.9,regional_quarterly_synthetic,1,0,0,0,0,0,0,1,4,0.0093
2016,première-trimestre 2016,Kef,total,all,count_thousands,count,10.4,regional_quarterly_synthetic,1,0,0,0,0,0,0,1,1,0.0113
2016,deuxième-trimestre 2016,Kef,total,all,count_thousands,count,10.0,regional_quarterly_synthetic,1,0,0,0,0,0,0,1,2,0.0107
2016,troisième-trimestre 2016,Kef,total,all,count_thousands,count,9.8,regional_quarterly_synthetic,1,0,0,0,0,0,0,1,3,0.0105
2016,quatrième-trimestre 2016,Kef,total,all,count_thousands,count,10.0,regional_quarterly_synthetic,1,0,0,0,0,0,0,1,4,0.0107
2007,première-trimestre 2007,B�ja,total,all,count_thousands,count,13.5,regional_quarterly_synthetic,0,0,0,0,0,0,0,1,1,0.0152
2007,deuxième-trimestre 2007,B�ja,total,all,count_thousands,count,13.0,regional_quarterly_synthetic,0,0,0,0,0,0,0,1,2,0.0146
2007,troisième-trimestre 2007,B�ja,total,all,count_thousands,count,12.9,regional_quarterly_synthetic,0,0,0,0,0,0,0,1,3,0.0144
2007,quatrième-trimestre 2007,B�ja,total,all,count_thousands,count,12.9,regional_quarterly_synthetic,0,0,0,0,0,0,0,1,4,0.0144
2008,première-trimestre 2008,B�ja,total,all,count_thousands,count,19.3,regional_quarterly_synthetic,0,0,0,0,0,0,0,1,1,0.0226
2008,deuxième-trimestre 2008,B�ja,total,all,count_thousands,count,18.9,regional_quarterly_synthetic,0,0,0,0,0,0,0,1,2,0.0221
2008,troisième-trimestre 2008,B�ja,total,all,count_thousands,count,18.9,regional_quarterly_synthetic,0,0,0,0,0,0,0,1,3,0.0221
2008,quatrième-trimestre 2008,B�ja,total,all,count_thousands,count,19.0,regional_quarterly_synthetic,0,0,0,0,0,0,0,1,4,0.0222
2009,première-trimestre 2009,B�ja,total,all,count_thousands,count,17.4,regional_quarterly_synthetic,0,0,0,0,0,0,0,1,1,0.0202
2009,deuxième-trimestre 2009,B�ja,total,all,count_thousands,count,16.9,regional_quarterly_synthetic,0,0,0,0,0,0,0,1,2,0.0196
2009,troisième-trimestre 2009,B�ja,total,all,count_thousands,count,17.0,regional_quarterly_synthetic,0,0,0,0,0,0,0,1,3,0.0197
2009,quatrième-trimestre 2009,B�ja,total,all,count_thousands,count,16.7,regional_quarterly_synthetic,0,0,0,0,0,0,0,1,4,0.0193
2010,première-trimestre 2010,B�ja,total,all,count_thousands,count,12.2,regional_quarterly_synthetic,0,0,0,0,0,0,0,1,1,0.0136
2010,deuxième-trimestre 2010,B�ja,total,all,count_thousands,count,12.0,regional_quarterly_synthetic,0,0,0,0,0,0,0,1,2,0.0133
2010,troisième-trimestre 2010,B�ja,total,all,count_thousands,count,12.0,regional_quarterly_synthetic,0,0,0,0,0,0,0,1,3,0.0133
2010,quatrième-trimestre 2010,B�ja,total,all,count_thousands,count,11.9,regional_quarterly_synthetic,0,0,0,0,0,0,0,1,4,0.0132
2012,première-trimestre 2012,B�ja,total,all,count_thousands,count,22.5,regional_quarterly_synthetic,1,0,0,0,0,0,0,1,1,0.0267
2012,deuxième-trimestre 2012,B�ja,total,all,count_thousands,count,22.1,regional_quarterly_synthetic,1,0,0,0,0,0,0,1,2,0.0262
2012,troisième-trimestre 2012,B�ja,total,all,count_thousands,count,21.7,regional_quarterly_synthetic,1,0,0,0,0,0,0,1,3,0.0257
2012,quatrième-trimestre 2012,B�ja,total,all,count_thousands,count,21.8,regional_quarterly_synthetic,1,0,0,0,0,0,0,1,4,0.0258
2013,première-trimestre 2013,B�ja,total,all,count_thousands,count,23.0,regional_quarterly_synthetic,1,0,0,0,0,0,0,1,1,0.0274
2013,deuxième-trimestre 2013,B�ja,total,all,count_thousands,count,22.9,regional_quarterly_synthetic,1,0,0,0,0,0,0,1,2,0.0272
2013,troisième-trimestre 2013,B�ja,total,all,count_thousands,count,22.7,regional_quarterly_synthetic,1,0,0,0,0,0,0,1,3,0.027
2013,quatrième-trimestre 2013,B�ja,total,all,count_thousands,count,22.4,regional_quarterly_synthetic,1,0,0,0,0,0,0,1,4,0.0266
2014,première-trimestre 2014,B�ja,total,all,count_thousands,count,18.4,regional_quarterly_synthetic,1,0,0,0,0,0,0,1,1,0.0215
2014,deuxième-trimestre 2014,B�ja,total,all,count_thousands,count,18.0,regional_quarterly_synthetic,1,0,0,0,0,0,0,1,2,0.021
2014,troisième-trimestre 2014,B�ja,total,all,count_thousands,count,18.0,regional_quarterly_synthetic,1,0,0,0,0,0,0,1,3,0.021
2014,quatrième-trimestre 2014,B�ja,total,all,count_thousands,count,18.0,regional_quarterly_synthetic,1,0,0,0,0,0,0,1,4,0.021
2015,première-trimestre 2015,B�ja,total,all,count_thousands,count,19.3,regional_quarterly_synthetic,1,0,0,0,0,0,0,1,1,0.0226
2015,deuxième-trimestre 2015,B�ja,total,all,count_thousands,count,19.0,regional_quarterly_synthetic,1,0,0,0,0,0,0,1,2,0.0222
2015,troisième-trimestre 2015,B�ja,total,all,count_thousands,count,18.7,regional_quarterly_synthetic,1,0,0,0,0,0,0,1,3,0.0219
2015,quatrième-trimestre 2015,B�ja,total,all,count_thousands,count,18.6,regional_quarterly_synthetic,1,0,0,0,0,0,0,1,4,0.0217
2016,première-trimestre 2016,B�ja,total,all,count_thousands,count,21.5,regional_quarterly_synthetic,1,0,0,0,0,0,0,1,1,0.0254
2016,deuxième-trimestre 2016,B�ja,total,all,count_thousands,count,20.9,regional_quarterly_synthetic,1,0,0,0,0,0,0,1,2,0.0247
2016,troisième-trimestre 2016,B�ja,total,all,count_thousands,count,20.5,regional_quarterly_synthetic,1,0,0,0,0,0,0,1,3,0.0242
2016,quatrième-trimestre 2016,B�ja,total,all,count_thousands,count,20.8,regional_quarterly_synthetic,1,0,0,0,0,0,0,1,4,0.0245
2007,première-trimestre 2007,Siliana,total,all,count_thousands,count,11.3,regional_quarterly_synthetic,0,0,0,0,0,0,0,1,1,0.0124
2007,deuxième-trimestre 2007,Siliana,total,all,count_thousands,count,10.9,regional_quarterly_synthetic,0,0,0,0,0,0,0,1,2,0.0119
2007,troisième-trimestre 2007,Siliana,total,all,count_thousands,count,10.9,regional_quarterly_synthetic,0,0,0,0,0,0,0,1,3,0.0119
2007,quatrième-trimestre 2007,Siliana,total,all,count_thousands,count,10.8,regional_quarterly_synthetic,0,0,0,0,0,0,0,1,4,0.0118
2008,première-trimestre 2008,Siliana,total,all,count_thousands,count,11.2,regional_quarterly_synthetic,0,0,0,0,0,0,0,1,1,0.0123
2008,deuxième-trimestre 2008,Siliana,total,all,count_thousands,count,11.1,regional_quarterly_synthetic,0,0,0,0,0,0,0,1,2,0.0121
2008,troisième-trimestre 2008,Siliana,total,all,count_thousands,count,10.8,regional_quarterly_synthetic,0,0,0,0,0,0,0,1,3,0.0118
2008,quatrième-trimestre 2008,Siliana,total,all,count_thousands,count,10.9,regional_quarterly_synthetic,0,0,0,0,0,0,0,1,4,0.0119
2009,première-trimestre 2009,Siliana,total,all,count_thousands,count,14.2,regional_quarterly_synthetic,0,0,0,0,0,0,0,1,1,0.0161
2009,deuxième-trimestre 2009,Siliana,total,all,count_thousands,count,14.0,regional_quarterly_synthetic,0,0,0,0,0,0,0,1,2,0.0159
2009,troisième-trimestre 2009,Siliana,total,all,count_thousands,count,13.8,regional_quarterly_synthetic,0,0,0,0,0,0,0,1,3,0.0156
2009,quatrième-trimestre 2009,Siliana,total,all,count_thousands,count,13.7,regional_quarterly_synthetic,0,0,0,0,0,0,0,1,4,0.0155
2010,première-trimestre 2010,Siliana,total,all,count_thousands,count,13.2,regional_quarterly_synthetic,0,0,0,0,0,0,0,1,1,0.0148
2010,deuxième-trimestre 2010,Siliana,total,all,count_thousands,count,12.8,regional_quarterly_synthetic,0,0,0,0,0,0,0,1,2,0.0143
2010,troisième-trimestre 2010,Siliana,total,all,count_thousands,count,12.8,regional_quarterly_synthetic,0,0,0,0,0,0,0,1,3,0.0143
2010,quatrième-trimestre 2010,Siliana,total,all,count_thousands,count,12.8,regional_quarterly_synthetic,0,0,0,0,0,0,0,1,4,0.0143
2012,première-trimestre 2012,Siliana,total,all,count_thousands,count,12.2,regional_quarterly_synthetic,1,0,0,0,0,0,0,1,1,0.0136
2012,deuxième-trimestre 2012,Siliana,total,all,count_thousands,count,12.0,regional_quarterly_synthetic,1,0,0,0,0,0,0,1,2,0.0133
2012,troisième-trimestre 2012,Siliana,total,all,count_thousands,count,11.8,regional_quarterly_synthetic,1,0,0,0,0,0,0,1,3,0.013
2012,quatrième-trimestre 2012,Siliana,total,all,count_thousands,count,11.9,regional_quarterly_synthetic,1,0,0,0,0,0,0,1,4,0.0132
2013,première-trimestre 2013,Siliana,total,all,count_thousands,count,16.4,regional_quarterly_synthetic,1,0,0,0,0,0,0,1,1,0.0189
2013,deuxième-trimestre 2013,Siliana,total,all,count_thousands,count,15.9,regional_quarterly_synthetic,1,0,0,0,0,0,0,1,2,0.0183
2013,troisième-trimestre 2013,Siliana,total,all,count_thousands,count,15.6,regional_quarterly_synthetic,1,0,0,0,0,0,0,1,3,0.0179
2013,quatrième-trimestre 2013,Siliana,total,all,count_thousands,count,15.6,regional_quarterly_synthetic,1,0,0,0,0,0,0,1,4,0.0179
2014,première-trimestre 2014,Siliana,total,all,count_thousands,count,12.2,regional_quarterly_synthetic,1,0,0,0,0,0,0,1,1,0.0136
2014,deuxième-trimestre 2014,Siliana,total,all,count_thousands,count,12.0,regional_quarterly_synthetic,1,0,0,0,0,0,0,1,2,0.0133
2014,troisième-trimestre 2014,Siliana,total,all,count_thousands,count,11.7,regional_quarterly_synthetic,1,0,0,0,0,0,0,1,3,0.0129
2014,quatrième-trimestre 2014,Siliana,total,all,count_thousands,count,11.7,regional_quarterly_synthetic,1,0,0,0,0,0,0,1,4,0.0129
2015,première-trimestre 2015,Siliana,total,all,count_thousands,count,13.2,regional_quarterly_synthetic,1,0,0,0,0,0,0,1,1,0.0148
2015,deuxième-trimestre 2015,Siliana,total,all,count_thousands,count,13.0,regional_quarterly_synthetic,1,0,0,0,0,0,0,1,2,0.0146
2015,troisième-trimestre 2015,Siliana,total,all,count_thousands,count,12.9,regional_quarterly_synthetic,1,0,0,0,0,0,0,1,3,0.0144
2015,quatrième-trimestre 2015,Siliana,total,all,count_thousands,count,12.7,regional_quarterly_synthetic,1,0,0,0,0,0,0,1,4,0.0142
2016,première-trimestre 2016,Siliana,total,all,count_thousands,count,13.2,regional_quarterly_synthetic,1,0,0,0,0,0,0,1,1,0.0148
2016,deuxième-trimestre 2016,Siliana,total,all,count_thousands,count,12.9,regional_quarterly_synthetic,1,0,0,0,0,0,0,1,2,0.0144
2016,troisième-trimestre 2016,Siliana,total,all,count_thousands,count,12.8,regional_quarterly_synthetic,1,0,0,0,0,0,0,1,3,0.0143
2016,quatrième-trimestre 2016,Siliana,total,all,count_thousands,count,12.7,regional_quarterly_synthetic,1,0,0,0,0,0,0,1,4,0.0142
2007,première-trimestre 2007,Sidi Bouzid,total,all,count_thousands,count,10.2,regional_quarterly_synthetic,0,0,0,0,0,0,0,1,1,0.011
2007,deuxième-trimestre 2007,Sidi Bouzid,total,all,count_thousands,count,9.9,regional_quarterly_synthetic,0,0,0,0,0,0,0,1,2,0.0106
2007,troisième-trimestre 2007,Sidi Bouzid,total,all,count_thousands,count,9.8,regional_quarterly_synthetic,0,0,0,0,0,0,0,1,3,0.0105
2007,quatrième-trimestre 2007,Sidi Bouzid,total,all,count_thousands,count,9.9,regional_quarterly_synthetic,0,0,0,0,0,0,0,1,4,0.0106
2008,première-trimestre 2008,Sidi Bouzid,total,all,count_thousands,count,8.2,regional_quarterly_synthetic,0,0,0,0,0,0,0,1,1,0.0084
2008,deuxième-trimestre 2008,Sidi Bouzid,total,all,count_thousands,count,8.2,regional_quarterly_synthetic,0,0,0,0,0,0,0,1,2,0.0084
2008,troisième-trimestre 2008,Sidi Bouzid,total,all,count_thousands,count,7.9,regional_quarterly_synthetic,0,0,0,0,0,0,0,1,3,0.0081
2008,quatrième-trimestre 2008,Sidi Bouzid,total,all,count_thousands,count,7.8,regional_quarterly_synthetic,0,0,0,0,0,0,0,1,4,0.0079
